topicID	workerID	docID	gold	label
20202	w196	clueweb09-en0010-17-37871	-1	1
20202	w236	clueweb09-en0010-17-37862	-1	1
20202	w236	clueweb09-en0010-17-37881	-1	0
20202	w236	clueweb09-en0009-33-18612	-2	-2
20202	w236	clueweb09-en0010-17-37870	-1	1
20202	w236	clueweb09-en0010-17-37871	-1	0
20202	w105	clueweb09-en0010-17-37862	-1	1
20202	w105	clueweb09-en0010-17-37881	-1	1
20202	w105	clueweb09-en0009-33-18612	-2	-2
20202	w105	clueweb09-en0010-17-37870	-1	1
20202	w105	clueweb09-en0010-17-37871	-1	1
20202	w278	clueweb09-en0010-17-37862	-1	-2
20202	w278	clueweb09-en0010-17-37881	-1	0
20202	w278	clueweb09-en0009-33-18612	-2	-2
20202	w278	clueweb09-en0010-17-37870	-1	2
20202	w278	clueweb09-en0010-17-37871	-1	0
20202	w101	clueweb09-en0010-17-37862	-1	2
20202	w101	clueweb09-en0010-17-37881	-1	2
20202	w101	clueweb09-en0009-33-18612	-2	2
20202	w101	clueweb09-en0010-17-37870	-1	2
20202	w101	clueweb09-en0010-17-37871	-1	2
20202	w108	clueweb09-en0015-13-28011	-1	1
20202	w108	clueweb09-en0011-65-12955	-1	1
20202	w108	clueweb09-en0011-99-08326	-1	1
20202	w108	clueweb09-en0015-13-28090	-1	1
20202	w108	clueweb09-en0009-33-80992	-2	1
20202	w243	clueweb09-en0015-13-28011	-1	2
20202	w243	clueweb09-en0011-65-12955	-1	1
20202	w243	clueweb09-en0011-99-08326	-1	1
20202	w243	clueweb09-en0015-13-28090	-1	2
20202	w243	clueweb09-en0009-33-80992	-2	1
20202	w103	clueweb09-en0015-13-28011	-1	1
20202	w103	clueweb09-en0011-65-12955	-1	1
20202	w103	clueweb09-en0011-99-08326	-1	2
20202	w103	clueweb09-en0015-13-28090	-1	0
20202	w103	clueweb09-en0009-33-80992	-2	1
20202	w424	clueweb09-en0015-13-28011	-1	1
20202	w424	clueweb09-en0011-65-12955	-1	2
20202	w424	clueweb09-en0011-99-08326	-1	1
20202	w424	clueweb09-en0015-13-28090	-1	0
20202	w424	clueweb09-en0009-33-80992	-2	0
20202	w140	clueweb09-en0015-13-28011	-1	1
20202	w140	clueweb09-en0011-65-12955	-1	1
20202	w140	clueweb09-en0011-99-08326	-1	1
20202	w140	clueweb09-en0015-13-28090	-1	1
20202	w140	clueweb09-en0009-33-80992	-2	1
20202	w108	clueweb09-en0008-73-35348	0	1
20202	w108	clueweb09-en0017-08-25745	-1	1
20202	w108	clueweb09-en0016-00-01176	-1	1
20202	w108	clueweb09-en0015-18-14327	-1	1
20202	w108	clueweb09-en0015-13-28095	-1	1
20202	w101	clueweb09-en0008-73-35348	0	2
20202	w101	clueweb09-en0017-08-25745	-1	2
20202	w101	clueweb09-en0016-00-01176	-1	2
20202	w101	clueweb09-en0015-18-14327	-1	2
20202	w101	clueweb09-en0015-13-28095	-1	2
20202	w103	clueweb09-en0008-73-35348	0	1
20202	w103	clueweb09-en0017-08-25745	-1	0
20202	w103	clueweb09-en0016-00-01176	-1	1
20202	w103	clueweb09-en0015-18-14327	-1	0
20202	w103	clueweb09-en0015-13-28095	-1	1
20202	w109	clueweb09-en0008-73-35348	0	1
20202	w109	clueweb09-en0017-08-25745	-1	1
20202	w109	clueweb09-en0016-00-01176	-1	0
20202	w109	clueweb09-en0015-18-14327	-1	1
20202	w109	clueweb09-en0015-13-28095	-1	1
20202	w118	clueweb09-en0008-73-35348	0	1
20202	w118	clueweb09-en0017-08-25745	-1	0
20202	w118	clueweb09-en0016-00-01176	-1	0
20202	w118	clueweb09-en0015-18-14327	-1	0
20202	w118	clueweb09-en0015-13-28095	-1	0
20202	w140	clueweb09-en0018-51-01954	-1	1
20202	w140	clueweb09-en0009-33-44302	-2	1
20202	w140	clueweb09-en0018-47-21006	-1	2
20202	w140	clueweb09-en0018-63-28520	-1	1
20202	w140	clueweb09-en0018-63-28515	-1	1
20202	w108	clueweb09-en0018-51-01954	-1	1
20202	w108	clueweb09-en0009-33-44302	-2	1
20202	w108	clueweb09-en0018-47-21006	-1	1
20202	w108	clueweb09-en0018-63-28520	-1	1
20202	w108	clueweb09-en0018-63-28515	-1	1
20202	w103	clueweb09-en0018-51-01954	-1	1
20202	w103	clueweb09-en0009-33-44302	-2	1
20202	w103	clueweb09-en0018-47-21006	-1	1
20202	w103	clueweb09-en0018-63-28520	-1	2
20202	w103	clueweb09-en0018-63-28515	-1	1
20202	w197	clueweb09-en0018-51-01954	-1	2
20202	w197	clueweb09-en0009-33-44302	-2	1
20202	w197	clueweb09-en0018-47-21006	-1	2
20202	w197	clueweb09-en0018-63-28520	-1	2
20202	w197	clueweb09-en0018-63-28515	-1	1
20202	w171	clueweb09-en0018-51-01954	-1	2
20202	w171	clueweb09-en0009-33-44302	-2	1
20202	w171	clueweb09-en0018-47-21006	-1	-2
20202	w171	clueweb09-en0018-63-28520	-1	-2
20202	w171	clueweb09-en0018-63-28515	-1	1
20202	w102	clueweb09-en0019-35-12239	-1	0
20202	w102	clueweb09-en0019-50-37626	-1	0
20202	w102	clueweb09-en0009-33-42182	-2	0
20202	w102	clueweb09-en0020-52-24390	-1	0
20202	w102	clueweb09-en0020-30-31160	-1	0
20202	w108	clueweb09-en0019-35-12239	-1	1
20202	w108	clueweb09-en0019-50-37626	-1	1
20202	w108	clueweb09-en0009-33-42182	-2	1
20202	w108	clueweb09-en0020-52-24390	-1	1
20202	w108	clueweb09-en0020-30-31160	-1	1
20202	w127	clueweb09-en0019-35-12239	-1	-2
20202	w127	clueweb09-en0019-50-37626	-1	-2
20202	w127	clueweb09-en0009-33-42182	-2	-2
20202	w127	clueweb09-en0020-52-24390	-1	2
20202	w127	clueweb09-en0020-30-31160	-1	0
20202	w105	clueweb09-en0019-35-12239	-1	0
20202	w105	clueweb09-en0019-50-37626	-1	1
20202	w105	clueweb09-en0009-33-42182	-2	-2
20202	w105	clueweb09-en0020-52-24390	-1	2
20202	w105	clueweb09-en0020-30-31160	-1	1
20202	w164	clueweb09-en0019-35-12239	-1	1
20202	w164	clueweb09-en0019-50-37626	-1	1
20202	w164	clueweb09-en0009-33-42182	-2	0
20202	w164	clueweb09-en0020-52-24390	-1	1
20202	w164	clueweb09-en0020-30-31160	-1	0
20202	w102	clueweb09-en0020-52-24391	-1	0
20202	w102	clueweb09-en0023-02-35795	-1	0
20202	w102	clueweb09-en0001-94-14248	0	0
20202	w102	clueweb09-en0022-68-40397	-1	0
20202	w102	clueweb09-en0023-02-35797	-1	0
20202	w152	clueweb09-en0020-52-24391	-1	0
20202	w152	clueweb09-en0023-02-35795	-1	0
20202	w152	clueweb09-en0001-94-14248	0	0
20202	w152	clueweb09-en0022-68-40397	-1	1
20202	w152	clueweb09-en0023-02-35797	-1	0
20202	w108	clueweb09-en0020-52-24391	-1	1
20202	w108	clueweb09-en0023-02-35795	-1	1
20202	w108	clueweb09-en0001-94-14248	0	1
20202	w108	clueweb09-en0022-68-40397	-1	1
20202	w151	clueweb09-en0020-52-24391	-1	1
20202	w151	clueweb09-en0023-02-35795	-1	1
20202	w151	clueweb09-en0001-94-14248	0	1
20202	w151	clueweb09-en0022-68-40397	-1	1
20202	w151	clueweb09-en0023-02-35797	-1	1
20202	w373	clueweb09-en0020-52-24391	-1	0
20202	w373	clueweb09-en0023-02-35795	-1	0
20202	w373	clueweb09-en0001-94-14248	0	0
20202	w373	clueweb09-en0022-68-40397	-1	0
20202	w102	clueweb09-en0026-59-16521	-1	0
20202	w102	clueweb09-en0024-72-28923	-1	0
20202	w102	clueweb09-en0009-33-21262	-2	0
20202	w102	clueweb09-en0024-25-11448	-1	0
20202	w102	clueweb09-en0026-53-01841	-1	0
20202	w105	clueweb09-en0026-59-16521	-1	1
20202	w105	clueweb09-en0024-72-28923	-1	2
20202	w105	clueweb09-en0009-33-21262	-2	-2
20202	w105	clueweb09-en0024-25-11448	-1	2
20202	w105	clueweb09-en0026-53-01841	-1	1
20202	w103	clueweb09-en0026-59-16521	-1	1
20202	w103	clueweb09-en0024-72-28923	-1	1
20202	w103	clueweb09-en0009-33-21262	-2	2
20202	w103	clueweb09-en0024-25-11448	-1	0
20202	w103	clueweb09-en0026-53-01841	-1	2
20202	w140	clueweb09-en0026-59-16521	-1	1
20202	w140	clueweb09-en0024-72-28923	-1	1
20202	w140	clueweb09-en0009-33-21262	-2	1
20202	w140	clueweb09-en0024-25-11448	-1	1
20202	w140	clueweb09-en0026-53-01841	-1	1
20202	w413	clueweb09-en0026-59-16521	-1	0
20202	w413	clueweb09-en0024-72-28923	-1	2
20202	w413	clueweb09-en0009-33-21262	-2	-2
20202	w413	clueweb09-en0024-25-11448	-1	0
20202	w413	clueweb09-en0026-53-01841	-1	0
20202	w102	clueweb09-en0009-33-55052	-2	0
20202	w102	clueweb09-en0029-13-31545	-1	0
20202	w102	clueweb09-en0027-69-01220	-1	0
20202	w102	clueweb09-en0027-89-20720	-1	0
20202	w102	clueweb09-en0027-69-00066	-1	0
20202	w108	clueweb09-en0009-33-55052	-2	1
20202	w108	clueweb09-en0029-13-31545	-1	1
20202	w108	clueweb09-en0027-69-01220	-1	1
20202	w108	clueweb09-en0027-89-20720	-1	1
20202	w108	clueweb09-en0027-69-00066	-1	1
20202	w422	clueweb09-en0009-33-55052	-2	-2
20202	w422	clueweb09-en0029-13-31545	-1	1
20202	w422	clueweb09-en0027-69-01220	-1	0
20202	w422	clueweb09-en0027-89-20720	-1	0
20202	w422	clueweb09-en0027-69-00066	-1	0
20202	w208	clueweb09-en0009-33-55052	-2	1
20202	w208	clueweb09-en0029-13-31545	-1	1
20202	w208	clueweb09-en0027-69-01220	-1	1
20202	w208	clueweb09-en0027-89-20720	-1	2
20202	w208	clueweb09-en0027-69-00066	-1	-2
20202	w359	clueweb09-en0009-33-55052	-2	-2
20202	w359	clueweb09-en0029-13-31545	-1	0
20202	w359	clueweb09-en0027-69-01220	-1	0
20202	w359	clueweb09-en0027-89-20720	-1	0
20202	w359	clueweb09-en0027-69-00066	-1	0
20202	w108	clueweb09-en0009-33-03142	-2	1
20202	w108	clueweb09-en0033-84-20962	-1	1
20202	w108	clueweb09-en0033-89-13387	-1	1
20202	w108	clueweb09-en0029-18-19048	-1	1
20202	w108	clueweb09-en0029-13-31559	-1	1
20202	w105	clueweb09-en0009-33-03142	-2	-2
20202	w105	clueweb09-en0033-84-20962	-1	1
20202	w105	clueweb09-en0033-89-13387	-1	1
20202	w105	clueweb09-en0029-18-19048	-1	2
20202	w105	clueweb09-en0029-13-31559	-1	1
20202	w140	clueweb09-en0009-33-03142	-2	1
20202	w140	clueweb09-en0033-84-20962	-1	1
20202	w140	clueweb09-en0033-89-13387	-1	1
20202	w140	clueweb09-en0029-18-19048	-1	1
20202	w140	clueweb09-en0029-13-31559	-1	1
20202	w197	clueweb09-en0009-33-03142	-2	2
20202	w197	clueweb09-en0033-84-20962	-1	1
20202	w197	clueweb09-en0033-89-13387	-1	2
20202	w197	clueweb09-en0029-18-19048	-1	2
20202	w197	clueweb09-en0029-13-31559	-1	2
20202	w208	clueweb09-en0009-33-03142	-2	-2
20202	w208	clueweb09-en0033-84-20962	-1	1
20202	w208	clueweb09-en0033-89-13387	-1	2
20202	w208	clueweb09-en0029-18-19048	-1	2
20202	w208	clueweb09-en0029-13-31559	-1	2
20202	w103	clueweb09-en0038-07-19970	-1	1
20202	w103	clueweb09-en0036-98-30077	-1	0
20202	w103	clueweb09-en0008-51-25290	0	2
20202	w103	clueweb09-en0034-58-10779	-1	0
20202	w103	clueweb09-en0038-07-19969	-1	2
20202	w121	clueweb09-en0038-07-19970	-1	1
20202	w121	clueweb09-en0036-98-30077	-1	2
20202	w121	clueweb09-en0008-51-25290	0	1
20202	w121	clueweb09-en0034-58-10779	-1	1
20202	w121	clueweb09-en0038-07-19969	-1	1
20202	w108	clueweb09-en0038-07-19970	-1	1
20202	w108	clueweb09-en0036-98-30077	-1	1
20202	w108	clueweb09-en0008-51-25290	0	1
20202	w108	clueweb09-en0034-58-10779	-1	1
20202	w108	clueweb09-en0038-07-19969	-1	1
20202	w294	clueweb09-en0038-07-19970	-1	1
20202	w294	clueweb09-en0036-98-30077	-1	1
20202	w294	clueweb09-en0008-51-25290	0	2
20202	w294	clueweb09-en0034-58-10779	-1	2
20202	w294	clueweb09-en0038-07-19969	-1	2
20202	w101	clueweb09-en0038-07-19970	-1	2
20202	w101	clueweb09-en0036-98-30077	-1	2
20202	w101	clueweb09-en0008-51-25290	0	2
20202	w101	clueweb09-en0034-58-10779	-1	2
20202	w101	clueweb09-en0038-07-19969	-1	2
20202	w108	clueweb09-en0005-43-13308	0	1
20202	w108	clueweb09-en0041-49-09496	-1	1
20202	w108	clueweb09-en0039-79-35875	-1	1
20202	w108	clueweb09-en0043-01-26092	-1	1
20202	w108	clueweb09-en0039-10-02148	-1	1
20202	w32	clueweb09-en0005-43-13308	0	0
20202	w32	clueweb09-en0041-49-09496	-1	0
20202	w32	clueweb09-en0039-79-35875	-1	0
20202	w32	clueweb09-en0043-01-26092	-1	0
20202	w32	clueweb09-en0039-10-02148	-1	2
20202	w358	clueweb09-en0005-43-13308	0	2
20202	w358	clueweb09-en0041-49-09496	-1	2
20202	w358	clueweb09-en0039-79-35875	-1	2
20202	w358	clueweb09-en0043-01-26092	-1	2
20202	w358	clueweb09-en0039-10-02148	-1	2
20202	w112	clueweb09-en0005-43-13308	0	1
20202	w112	clueweb09-en0041-49-09496	-1	1
20202	w112	clueweb09-en0039-79-35875	-1	2
20202	w112	clueweb09-en0043-01-26092	-1	2
20202	w112	clueweb09-en0039-10-02148	-1	2
20202	w398	clueweb09-en0005-43-13308	0	2
20202	w398	clueweb09-en0041-49-09496	-1	1
20202	w398	clueweb09-en0039-79-35875	-1	2
20202	w398	clueweb09-en0043-01-26092	-1	-2
20202	w398	clueweb09-en0039-10-02148	-1	1
20202	w108	clueweb09-en0044-95-20119	-1	1
20202	w108	clueweb09-en0045-56-30314	-1	1
20202	w108	clueweb09-en0009-33-74032	-2	1
20202	w108	clueweb09-en0044-12-06804	-1	1
20202	w108	clueweb09-en0045-34-19652	-1	1
20202	w103	clueweb09-en0044-95-20119	-1	1
20202	w103	clueweb09-en0045-56-30314	-1	0
20202	w103	clueweb09-en0009-33-74032	-2	2
20202	w103	clueweb09-en0044-12-06804	-1	1
20202	w103	clueweb09-en0045-34-19652	-1	2
20202	w140	clueweb09-en0044-95-20119	-1	1
20202	w140	clueweb09-en0045-56-30314	-1	1
20202	w140	clueweb09-en0009-33-74032	-2	1
20202	w140	clueweb09-en0044-12-06804	-1	1
20202	w140	clueweb09-en0045-34-19652	-1	1
20202	w197	clueweb09-en0044-95-20119	-1	2
20202	w197	clueweb09-en0045-56-30314	-1	1
20202	w197	clueweb09-en0009-33-74032	-2	2
20202	w197	clueweb09-en0044-12-06804	-1	2
20202	w197	clueweb09-en0045-34-19652	-1	1
20202	w324	clueweb09-en0044-95-20119	-1	1
20202	w324	clueweb09-en0045-56-30314	-1	2
20202	w324	clueweb09-en0009-33-74032	-2	-2
20202	w324	clueweb09-en0044-12-06804	-1	1
20202	w324	clueweb09-en0045-34-19652	-1	0
20202	w101	clueweb09-en0047-23-20614	-1	2
20202	w101	clueweb09-en0047-88-20582	-1	2
20202	w101	clueweb09-en0046-28-15965	-1	2
20202	w101	clueweb09-en0009-33-19282	-2	2
20202	w101	clueweb09-en0048-23-12377	-1	2
20202	w108	clueweb09-en0047-23-20614	-1	1
20202	w108	clueweb09-en0047-88-20582	-1	1
20202	w108	clueweb09-en0046-28-15965	-1	1
20202	w108	clueweb09-en0009-33-19282	-2	1
20202	w192	clueweb09-en0047-23-20614	-1	0
20202	w192	clueweb09-en0047-88-20582	-1	0
20202	w192	clueweb09-en0046-28-15965	-1	1
20202	w192	clueweb09-en0009-33-19282	-2	-2
20202	w192	clueweb09-en0048-23-12377	-1	0
20202	w152	clueweb09-en0047-23-20614	-1	1
20202	w152	clueweb09-en0047-88-20582	-1	0
20202	w152	clueweb09-en0046-28-15965	-1	0
20202	w152	clueweb09-en0009-33-19282	-2	-2
20202	w152	clueweb09-en0048-23-12377	-1	1
20202	w236	clueweb09-en0047-23-20614	-1	1
20202	w236	clueweb09-en0047-88-20582	-1	1
20202	w236	clueweb09-en0046-28-15965	-1	1
20202	w236	clueweb09-en0009-33-19282	-2	-2
20202	w236	clueweb09-en0048-23-12377	-1	1
20202	w108	clueweb09-en0051-35-35647	-1	1
20202	w108	clueweb09-en0052-38-24994	-1	1
20202	w108	clueweb09-en0052-98-32677	-1	1
20202	w108	clueweb09-en0054-20-00359	-1	1
20202	w108	clueweb09-en0009-33-86912	-2	1
20202	w296	clueweb09-en0051-35-35647	-1	0
20202	w296	clueweb09-en0052-38-24994	-1	0
20202	w296	clueweb09-en0052-98-32677	-1	1
20202	w296	clueweb09-en0054-20-00359	-1	0
20202	w296	clueweb09-en0009-33-86912	-2	-2
20202	w28	clueweb09-en0051-35-35647	-1	0
20202	w28	clueweb09-en0052-38-24994	-1	0
20202	w28	clueweb09-en0052-98-32677	-1	0
20202	w28	clueweb09-en0054-20-00359	-1	1
20202	w28	clueweb09-en0009-33-86912	-2	-2
20202	w275	clueweb09-en0051-35-35647	-1	0
20202	w275	clueweb09-en0052-38-24994	-1	0
20202	w275	clueweb09-en0052-98-32677	-1	2
20202	w275	clueweb09-en0054-20-00359	-1	0
20202	w275	clueweb09-en0009-33-86912	-2	-2
20202	w293	clueweb09-en0051-35-35647	-1	1
20202	w293	clueweb09-en0052-38-24994	-1	0
20202	w293	clueweb09-en0052-98-32677	-1	2
20202	w293	clueweb09-en0054-20-00359	-1	0
20202	w293	clueweb09-en0009-33-86912	-2	-2
20202	w108	clueweb09-en0057-34-04125	-1	1
20202	w108	clueweb09-en0057-34-04124	-1	1
20202	w108	clueweb09-en0008-03-11532	0	1
20202	w108	clueweb09-en0057-34-04123	-1	1
20202	w108	clueweb09-en0057-34-04122	-1	1
20202	w339	clueweb09-en0057-34-04125	-1	2
20202	w339	clueweb09-en0057-34-04124	-1	-2
20202	w339	clueweb09-en0008-03-11532	0	0
20202	w339	clueweb09-en0057-34-04123	-1	-2
20202	w339	clueweb09-en0057-34-04122	-1	-2
20202	w101	clueweb09-en0057-34-04125	-1	2
20202	w101	clueweb09-en0057-34-04124	-1	2
20202	w101	clueweb09-en0008-03-11532	0	2
20202	w101	clueweb09-en0057-34-04123	-1	2
20202	w101	clueweb09-en0057-34-04122	-1	2
20202	w425	clueweb09-en0057-34-04125	-1	1
20202	w425	clueweb09-en0057-34-04124	-1	1
20202	w425	clueweb09-en0008-03-11532	0	0
20202	w425	clueweb09-en0057-34-04123	-1	1
20202	w425	clueweb09-en0057-34-04122	-1	1
20202	w294	clueweb09-en0057-34-04125	-1	1
20202	w294	clueweb09-en0057-34-04124	-1	2
20202	w294	clueweb09-en0008-03-11532	0	0
20202	w294	clueweb09-en0057-34-04123	-1	2
20202	w294	clueweb09-en0057-34-04122	-1	2
20202	w102	clueweb09-en0057-75-04873	-1	0
20202	w102	clueweb09-en0007-54-27759	1	0
20202	w102	clueweb09-en0057-46-00420	-1	0
20202	w102	clueweb09-en0060-26-04339	-1	0
20202	w102	clueweb09-en0057-34-04361	-1	0
20202	w108	clueweb09-en0057-75-04873	-1	1
20202	w108	clueweb09-en0007-54-27759	1	1
20202	w108	clueweb09-en0057-46-00420	-1	1
20202	w108	clueweb09-en0060-26-04339	-1	1
20202	w140	clueweb09-en0057-75-04873	-1	1
20202	w140	clueweb09-en0007-54-27759	1	1
20202	w140	clueweb09-en0057-46-00420	-1	1
20202	w140	clueweb09-en0060-26-04339	-1	1
20202	w140	clueweb09-en0057-34-04361	-1	1
20202	w197	clueweb09-en0057-75-04873	-1	2
20202	w197	clueweb09-en0007-54-27759	1	1
20202	w197	clueweb09-en0057-46-00420	-1	1
20202	w197	clueweb09-en0060-26-04339	-1	1
20202	w197	clueweb09-en0057-34-04361	-1	2
20202	w394	clueweb09-en0057-75-04873	-1	1
20202	w394	clueweb09-en0007-54-27759	1	0
20202	w394	clueweb09-en0057-46-00420	-1	1
20202	w394	clueweb09-en0060-26-04339	-1	2
20202	w394	clueweb09-en0057-34-04361	-1	1
20202	w108	clueweb09-en0060-31-14606	-1	1
20202	w108	clueweb09-en0060-45-18598	-1	1
20202	w108	clueweb09-en0061-04-15668	-1	1
20202	w108	clueweb09-en0071-01-12275	-1	1
20202	w108	clueweb09-en0009-27-39815	1	1
20202	w192	clueweb09-en0060-31-14606	-1	0
20202	w192	clueweb09-en0060-45-18598	-1	1
20202	w192	clueweb09-en0061-04-15668	-1	1
20202	w192	clueweb09-en0071-01-12275	-1	0
20202	w192	clueweb09-en0009-27-39815	1	1
20202	w330	clueweb09-en0060-31-14606	-1	0
20202	w330	clueweb09-en0060-45-18598	-1	1
20202	w330	clueweb09-en0061-04-15668	-1	1
20202	w330	clueweb09-en0071-01-12275	-1	0
20202	w330	clueweb09-en0009-27-39815	1	1
20202	w197	clueweb09-en0060-31-14606	-1	1
20202	w197	clueweb09-en0060-45-18598	-1	1
20202	w197	clueweb09-en0061-04-15668	-1	1
20202	w197	clueweb09-en0071-01-12275	-1	0
20202	w197	clueweb09-en0009-27-39815	1	2
20202	w267	clueweb09-en0060-31-14606	-1	2
20202	w267	clueweb09-en0060-45-18598	-1	1
20202	w267	clueweb09-en0061-04-15668	-1	2
20202	w267	clueweb09-en0071-01-12275	-1	2
20202	w267	clueweb09-en0009-27-39815	1	0
20202	w108	clueweb09-en0071-85-13478	-1	1
20202	w108	clueweb09-en0073-45-35475	-1	1
20202	w108	clueweb09-en0071-75-05711	-1	1
20202	w108	clueweb09-en0003-07-13544	1	1
20202	w108	clueweb09-en0071-28-04471	-1	1
20202	w140	clueweb09-en0071-85-13478	-1	1
20202	w140	clueweb09-en0073-45-35475	-1	1
20202	w140	clueweb09-en0071-75-05711	-1	1
20202	w140	clueweb09-en0003-07-13544	1	1
20202	w140	clueweb09-en0071-28-04471	-1	1
20202	w105	clueweb09-en0071-85-13478	-1	1
20202	w105	clueweb09-en0073-45-35475	-1	1
20202	w105	clueweb09-en0071-75-05711	-1	1
20202	w105	clueweb09-en0003-07-13544	1	-2
20202	w105	clueweb09-en0071-28-04471	-1	1
20202	w32	clueweb09-en0071-85-13478	-1	0
20202	w32	clueweb09-en0073-45-35475	-1	0
20202	w32	clueweb09-en0071-75-05711	-1	0
20202	w32	clueweb09-en0003-07-13544	1	0
20202	w32	clueweb09-en0071-28-04471	-1	0
20202	w293	clueweb09-en0071-85-13478	-1	1
20202	w293	clueweb09-en0073-45-35475	-1	1
20202	w293	clueweb09-en0071-75-05711	-1	1
20202	w293	clueweb09-en0003-07-13544	1	1
20202	w293	clueweb09-en0071-28-04471	-1	1
20202	w108	clueweb09-en0075-97-32335	-1	1
20202	w108	clueweb09-en0080-77-15233	-1	1
20202	w108	clueweb09-en0002-85-06836	0	1
20202	w108	clueweb09-en0080-01-45894	-1	1
20202	w108	clueweb09-en0082-89-19447	-1	1
20202	w121	clueweb09-en0075-97-32335	-1	1
20202	w121	clueweb09-en0080-77-15233	-1	2
20202	w121	clueweb09-en0002-85-06836	0	0
20202	w121	clueweb09-en0080-01-45894	-1	1
20202	w121	clueweb09-en0082-89-19447	-1	1
20202	w151	clueweb09-en0075-97-32335	-1	1
20202	w151	clueweb09-en0080-77-15233	-1	1
20202	w151	clueweb09-en0002-85-06836	0	1
20202	w151	clueweb09-en0080-01-45894	-1	1
20202	w151	clueweb09-en0082-89-19447	-1	1
20202	w103	clueweb09-en0075-97-32335	-1	1
20202	w103	clueweb09-en0080-77-15233	-1	0
20202	w103	clueweb09-en0002-85-06836	0	2
20202	w103	clueweb09-en0080-01-45894	-1	1
20202	w103	clueweb09-en0082-89-19447	-1	1
20202	w426	clueweb09-en0075-97-32335	-1	1
20202	w426	clueweb09-en0080-77-15233	-1	2
20202	w426	clueweb09-en0002-85-06836	0	1
20202	w426	clueweb09-en0080-01-45894	-1	1
20202	w426	clueweb09-en0082-89-19447	-1	2
20202	w102	clueweb09-en0086-92-09857	-1	0
20202	w102	clueweb09-en0086-27-16258	-1	0
20202	w102	clueweb09-en0009-33-13522	-2	0
20202	w102	clueweb09-en0087-86-14267	-1	0
20202	w102	clueweb09-en0087-84-30942	-1	0
20202	w108	clueweb09-en0086-92-09857	-1	1
20202	w108	clueweb09-en0086-27-16258	-1	1
20202	w108	clueweb09-en0009-33-13522	-2	1
20202	w108	clueweb09-en0087-86-14267	-1	1
20202	w101	clueweb09-en0086-92-09857	-1	2
20202	w101	clueweb09-en0086-27-16258	-1	2
20202	w101	clueweb09-en0009-33-13522	-2	2
20202	w101	clueweb09-en0087-86-14267	-1	2
20202	w101	clueweb09-en0087-84-30942	-1	2
20202	w105	clueweb09-en0086-92-09857	-1	2
20202	w105	clueweb09-en0086-27-16258	-1	2
20202	w105	clueweb09-en0009-33-13522	-2	-2
20202	w105	clueweb09-en0087-86-14267	-1	1
20202	w105	clueweb09-en0087-84-30942	-1	1
20202	w330	clueweb09-en0086-92-09857	-1	2
20202	w330	clueweb09-en0086-27-16258	-1	2
20202	w330	clueweb09-en0009-33-13522	-2	-2
20202	w330	clueweb09-en0087-86-14267	-1	2
20202	w330	clueweb09-en0087-84-30942	-1	1
20202	w108	clueweb09-en0087-98-12975	-1	1
20202	w108	clueweb09-en0089-64-17307	-1	1
20202	w108	clueweb09-en0090-28-24234	-1	1
20202	w108	clueweb09-en0088-64-02695	-1	1
20202	w108	clueweb09-en0004-56-17404	1	1
20202	w105	clueweb09-en0087-98-12975	-1	1
20202	w105	clueweb09-en0089-64-17307	-1	2
20202	w105	clueweb09-en0090-28-24234	-1	1
20202	w105	clueweb09-en0088-64-02695	-1	1
20202	w105	clueweb09-en0004-56-17404	1	2
20202	w140	clueweb09-en0087-98-12975	-1	1
20202	w140	clueweb09-en0089-64-17307	-1	1
20202	w140	clueweb09-en0090-28-24234	-1	1
20202	w140	clueweb09-en0088-64-02695	-1	1
20202	w140	clueweb09-en0004-56-17404	1	1
20202	w103	clueweb09-en0087-98-12975	-1	1
20202	w103	clueweb09-en0089-64-17307	-1	1
20202	w103	clueweb09-en0090-28-24234	-1	2
20202	w103	clueweb09-en0088-64-02695	-1	0
20202	w103	clueweb09-en0004-56-17404	1	2
20202	w197	clueweb09-en0087-98-12975	-1	2
20202	w197	clueweb09-en0089-64-17307	-1	1
20202	w197	clueweb09-en0090-28-24234	-1	2
20202	w197	clueweb09-en0088-64-02695	-1	1
20202	w197	clueweb09-en0004-56-17404	1	1
20202	w102	clueweb09-en0101-04-22903	-1	0
20202	w102	clueweb09-en0098-32-06537	-1	0
20202	w102	clueweb09-en0095-97-36555	-1	0
20202	w102	clueweb09-en0009-33-69422	-2	0
20202	w102	clueweb09-en0090-44-07098	-1	0
20202	w108	clueweb09-en0101-04-22903	-1	1
20202	w108	clueweb09-en0098-32-06537	-1	1
20202	w108	clueweb09-en0095-97-36555	-1	1
20202	w108	clueweb09-en0009-33-69422	-2	1
20202	w108	clueweb09-en0090-44-07098	-1	1
20202	w164	clueweb09-en0101-04-22903	-1	1
20202	w164	clueweb09-en0098-32-06537	-1	1
20202	w164	clueweb09-en0095-97-36555	-1	2
20202	w164	clueweb09-en0009-33-69422	-2	1
20202	w164	clueweb09-en0090-44-07098	-1	1
20202	w76	clueweb09-en0101-04-22903	-1	2
20202	w76	clueweb09-en0098-32-06537	-1	1
20202	w76	clueweb09-en0095-97-36555	-1	1
20202	w76	clueweb09-en0009-33-69422	-2	-2
20202	w76	clueweb09-en0090-44-07098	-1	0
20202	w197	clueweb09-en0101-04-22903	-1	2
20202	w197	clueweb09-en0098-32-06537	-1	1
